id,Type,Length,Isometrie,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
11,Endgraben,,Links,4,0,4,12.94345547006615,96.76174370963599,402078.226908738,5532026.00076015
13,Endgraben,,Rechts,0,0,0,0.00000000000000,348.85711014071092,402151.153509637,5531844.81523836
13,Endgraben,,Rechts,1,0,1,4.69812980371703,345.55621925924771,402150.245565618,5531849.42480031
13,Endgraben,,Rechts,2,0,2,8.36466051104544,334.83687993397132,402149.128096055,5531852.91689269
13,Endgraben,,Rechts,3,0,3,10.29372702348425,327.41843149015801,402148.089294224,5531854.54237365
14,Distributor,,Links,0,0,0,0.00000000000000,100.57132124132556,401989.988426354,5531774.63170667
14,Distributor,,Links,1,0,1,10.12940653112175,103.34236973700609,401999.945909515,5531772.77337253
14,Distributor,,Links,2,0,2,23.21501804615503,106.99605741415895,402012.517442088,5531769.14159645
14,Distributor,,Links,3,0,3,36.86476694729612,105.16434655293038,402025.508025748,5531764.9510856
14,Distributor,,Links,4,0,4,47.87942640210488,101.20690034868529,402036.263670283,5531762.57646278
14,Distributor,,Links,5,0,5,58.37431151370708,115.10008124742529,402046.600263733,5531760.76057474
14,Distributor,,Links,6,0,6,63.13176674493118,123.13297525160290,402050.23203981,5531757.68753344
14,Distributor,,Links,7,0,7,69.81618253971726,115.43599064938677,402056.238438706,5531754.75417584
14,Distributor,,Links,8,0,8,78.12824272053352,114.67489716724860,402063.78135825,5531751.26208346
14,Distributor,,Links,9,0,9,88.56720442299870,115.88136680311608,402073.279849528,5531746.93188891
14,Distributor,,Links,10,0,10,98.93771932775314,118.03306105833586,402082.498973415,5531742.18264327
14,Distributor,,Links,11,0,11,108.50273821490077,120.40808847489377,402090.879995131,5531737.57308132
14,Distributor,,Links,12,0,12,116.40937828821853,124.34755302044366,402097.584812504,5531733.38257047
14,Distributor,,Links,13,0,13,125.29330523259182,120.94542323573523,402104.708680962,5531728.07459005
14,Distributor,,Links,14,0,14,130.54214196318151,115.20112363871139,402109.457926601,5531725.83965092
14,Endgraben,,Rechts,0,0,0,0.00000000000000,327.80426606622490,402118.677050488,5531715.01416454
14,Endgraben,,Rechts,1,0,1,4.45676366307489,326.64787153691395,402116.302427669,5531718.78562431
14,Endgraben,,Rechts,2,0,2,8.52501381814904,317.34237505450125,402113.997646697,5531722.138033
14,Endgraben,,Rechts,3,0,3,14.38257592339357,309.19327310139965,402109.457926601,5531725.83965092
9,Akkumulator,,Rechts,0,0,0,0.00000000000000,308.22434383188477,401913.519951485,5531991.42090129
9,Akkumulator,,Rechts,1,0,1,1.19198910677690,326.50815231744548,401912.583531908,5531992.15843529
9,Akkumulator,,Rechts,2,0,2,2.07651609771242,332.66649394691069,401912.351498738,5531993.01198588
9,Akkumulator,,Rechts,3,0,3,10.07420499883282,320.54102709081502,401907.268763265,5531999.18684036
7,Akkumulator,,Rechts,0,0,0,0.00000000000000,0.28434396553110,401868.008302653,5531951.94211487
7,Akkumulator,,Rechts,1,0,1,3.33966138631761,356.62627096248025,401868.024876451,5531955.28173514
7,Akkumulator,,Rechts,2,0,2,7.13042627994586,354.69593179273795,401867.560810111,5531959.04398724
7,Akkumulator,,Rechts,3,0,3,10.31880457960507,351.75292639044483,401867.361924538,5531962.22615642
7,Akkumulator,,Rechts,4,0,4,12.17225617713294,341.14236660955214,401866.947579592,5531964.03270039
7,Akkumulator,,Rechts,5,0,5,13.21198533352838,335.20254606426107,401866.511504974,5531964.97656248
5,Akkumulator,,Links,0,0,0,0.00000000000000,17.10272896606120,401721.139593212,5531912.8528127
5,Akkumulator,,Links,1,0,1,1.80342417927911,17.18801144548515,401721.669954743,5531914.57648767
5,Akkumulator,,Links,2,0,2,6.71533977064781,24.37506663811521,401723.128448951,5531919.26687246
5,Akkumulator,,Links,3,0,3,10.52428554865825,40.43777235163656,401725.117304691,5531922.51533683
5,Akkumulator,,Links,4,0,4,14.80276579369813,54.11970042558912,401728.365769065,5531925.29973487
5,Akkumulator,,Links,5,0,5,18.13405792801113,70.63698214103044,401731.216462291,5531927.02340984
5,Akkumulator,,Links,6,0,6,19.81729469607618,82.43326878283445,401732.885041716,5531927.24505984
11,Akkumulator,,Rechts,0,0,0,0.00000000000000,342.96223220016321,402119.457676379,5531978.00441196
11,Akkumulator,,Rechts,1,0,1,1.61211602799289,351.14606833860472,402118.985323141,5531979.54577515
11,Akkumulator,,Rechts,2,0,2,3.02927266237899,4.19167157101995,402118.968749343,5531980.96283487
11,Akkumulator,,Rechts,3,0,3,9.13824054482819,10.84779549723669,402119.930029617,5531986.99569728
11,Akkumulator,,Rechts,4,0,4,12.77315818421136,3.75288691851963,402120.725571913,5531990.54249001
11,Akkumulator,,Rechts,5,0,5,15.73518845674338,349.23704058825774,402120.460391148,5531993.49262602
11,Akkumulator,,Rechts,6,0,6,17.49731913143069,337.23706193806214,402119.963177213,5531995.1831534
11,Akkumulator,,Rechts,7,0,7,18.58522941185356,330.86366420716860,402119.433485218,5531996.13340346
2,Akkumulator,,Rechts,0,0,0,0.00000000000000,284.03624346294339,401774.995850679,5531746.95680078
2,Akkumulator,,Rechts,1,0,1,2.11019319314351,290.24967248669475,401772.948662579,5531747.46859781
2,Akkumulator,,Rechts,2,0,2,9.90608519060777,296.74698088593067,401765.969612237,5531750.94261398
2,Akkumulator,,Rechts,3,0,3,16.73117335898836,295.14181197339741,401759.89008394,5531754.04441413
2,Akkumulator,,Rechts,4,0,4,23.67865109048975,293.25276368537948,401753.506934759,5531756.78719618
3,Akkumulator,,Rechts,0,0,0,0.00000000000000,353.69290806748683,401757.582689271,5531784.35503289
3,Akkumulator,,Rechts,1,0,1,1.64703006320926,350.00949276034027,401757.401750929,5531785.99209408
3,Akkumulator,,Rechts,2,0,2,6.60393077056392,342.51014691684259,401756.22995976,5531790.80850043
3,Akkumulator,,Rechts,3,0,3,10.30320384777453,329.85161116910342,401754.885846361,5531794.25494504
3,Akkumulator,,Rechts,4,0,4,13.09673801982271,316.81153096689172,401753.128159608,5531796.42620515
3,Akkumulator,,Rechts,5,0,5,15.43829215902595,306.46883142083624,401751.404937302,5531798.01156967
3,Akkumulator,,Rechts,6,0,6,17.55442037780603,300.40316516961650,401749.578321657,5531799.0799675
3,Akkumulator,,Rechts,7,0,7,18.86735665702560,300.48272347362848,401748.446856593,5531799.74599189
12,Distributor,,Links,0,0,0,0.00000000000000,122.48714108962503,402066.090669936,5531991.4295907
12,Distributor,,Links,1,0,1,9.77594571087225,121.49348716044933,402074.336797561,5531986.17882944
12,Distributor,,Links,2,0,2,21.45568158627558,122.87093489525080,402084.400415832,5531980.25094471
12,Distributor,,Links,3,0,3,29.22020846717697,120.00858856301844,402090.74187392,5531975.77056671
12,Distributor,,Links,4,0,4,36.12858928584036,119.99636677012674,402097.014403116,5531972.87555324
12,Distributor,,Links,5,0,5,41.86585862659708,139.16532939049918,402101.70156779,5531969.56696641
12,Distributor,,Links,6,0,6,47.35296213400562,154.16896261859392,402104.183007912,5531964.67301506
12,Distributor,,Links,7,0,7,51.30060831584576,134.16084067540692,402105.837301326,5531961.08871266
12,Distributor,,Links,8,0,8,56.39622067483212,121.21867003914763,402110.524466,5531959.08977478
12,Distributor,,Links,9,0,9,61.83287098590798,134.89042509418729,402114.729128428,5531955.64333017
12,Distributor,,Links,10,0,10,68.00191057347632,137.72016601602621,402118.658075287,5531950.8872366
12,Distributor,,Links,11,0,11,73.94820120460805,130.85710148724073,402122.862737715,5531946.68257418
12,Distributor,,Links,12,0,12,79.02138640576032,129.55582038590180,402126.929542359,5531943.64970292
12,Distributor,,Links,13,0,13,85.46172085430298,134.42382704684871,402131.685635925,5531939.3071827
12,Distributor,,Links,14,0,14,93.16512208029113,137.26751431400854,402136.99316063,5531933.72394243
12,Distributor,,Links,15,0,15,101.31652826360882,139.05694295585656,402142.438543118,5531927.65819991
12,Distributor,,Links,16,0,16,107.43258386332349,142.76027529734489,402146.367489978,5531922.97103524
12,Distributor,,Links,17,0,17,112.78601185741724,136.90579547303429,402149.400361237,5531918.55958613
12,Distributor,,Links,18,0,18,118.23313910155667,133.72385281893747,402153.673952558,5531915.18207041
12,Distributor,,Links,19,0,19,122.97322220900250,139.12759170721813,402156.77575271,5531911.59776801
12,Endgraben,,Rechts,0,0,0,0.00000000000000,159.10223450273858,402156.77575271,5531911.59776801
12,Endgraben,,Rechts,1,0,1,4.05803303674053,165.11078767574020,402158.223259447,5531907.80667894
12,Endgraben,,Rechts,2,0,2,8.52300811179888,172.36442276717889,402158.91254837,5531903.39522983
12,Endgraben,,Rechts,3,0,3,12.85799979663838,175.47940750142823,402159.395050616,5531899.08717407
12,Endgraben,,Rechts,4,0,4,16.58414678492146,177.34931031724048,402159.567372846,5531895.36501388
